val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,datetime,trials,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel
0.9428571428571428,0.9714285714285716,0.9519342359767892,0.9714285714285716,1.0,0.9428571428571428,0.9428571428571428,0.9666666666666668,0.8547008547008546,0.8878205128205128,0.8914285714285715,0.9492521367521366,0.948095238095238,0.8914285714285715,0.8586666666666666,0.8878205128205128,0.989039189831496,0.0547962188720703,0.007,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,0,0.5,2,20240111_135330,1.0,512.0,128.0,5.0,2.0,1.0,0.1,2.0
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.8897435897435898,0.907051282051282,0.9142857142857144,0.933760683760684,0.9390476190476188,0.9142857142857144,0.8986666666666666,0.907051282051282,0.99489257890693,0.019336462020874,0.008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,2,1,0.2,0,20240111_160923,1.0,,,,,,,
0.9766153846153848,0.9883076923076924,0.9519342359767892,0.9883076923076924,1.0,0.9899435028248588,0.9899435028248588,0.9879183673469388,0.9091880341880344,0.9262820512820512,0.92,0.9572649572649572,0.956190476190476,0.92,0.9076190476190475,0.9262820512820512,0.995523340301096,0.0177736282348632,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,9,2,2,0.4,0,20240111_221611,,,,,,,,
0.9867146858743496,0.991996798719488,0.9519342359767892,0.9940376150460184,0.9983050847457626,0.993276836158192,0.9921468926553672,0.9919183673469388,0.873076923076923,0.8942307692307693,0.8971428571428571,0.9326923076923076,0.9342857142857144,0.8971428571428571,0.8765714285714286,0.8942307692307693,0.992998165212636,0.0179908275604248,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,9,2,0,0.6,0,20240111_223340,,,,,,,,
0.9826086956521738,0.9913043478260868,0.9519342359767892,0.9913043478260868,1.0,0.9925925925925926,0.9925925925925926,0.990909090909091,0.8737179487179488,0.9006410256410257,0.9028571428571428,0.9497863247863249,0.9504761904761906,0.9028571428571428,0.8777142857142859,0.9006410256410257,0.9950060818856912,0.0216922760009765,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,2,2,0.3,0,20240111_224534,1.0,342.0,128.0,6.0,2.0,2.0,0.3,2.0
0.9733333333333334,0.99,0.9519342359767892,0.98,1.0,0.9818181818181818,0.987878787878788,0.9888888888888888,0.876068376068376,0.9006410256410257,0.9028571428571428,0.9412393162393164,0.9390476190476192,0.9028571428571428,0.880952380952381,0.9006410256410257,0.992222171113939,0.0217421054840087,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,1,2,0.6,0,20240111_231303,1.0,,,,,,,
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.864957264957265,0.8910256410256411,0.88,0.9209401709401708,0.9171428571428571,0.88,0.8573333333333335,0.8910256410256411,0.9951706931475718,0.0257928371429443,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,1,1,0.3,2,20240112_020731,1.0,196.0,256.0,8.0,1.0,1.0,0.4,0.0
0.9712418300653596,0.9862745098039216,0.9519342359767892,0.984313725490196,1.0,0.986497175141243,0.987608286252354,0.9858367346938774,0.9106837606837608,0.9262820512820512,0.9257142857142856,0.9540598290598288,0.9552380952380952,0.9257142857142856,0.9112380952380952,0.9262820512820512,0.9986543614957007,0.0187642574310302,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,2,2,0.8,3,20240112_021431,1.0,,,,,,,
0.9533644099149092,0.976644469108398,0.9519342359767892,0.9747576766555678,0.9983050847457626,0.9764406779661018,0.9775517890772129,0.9757959183673468,0.925,0.939102564102564,0.9428571428571428,0.9626068376068376,0.9619047619047618,0.9428571428571428,0.9291428571428572,0.939102564102564,0.993404901965795,0.01959228515625,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,2,0.5,3,20240112_034732,1.0,128.0,128.0,5.0,1.0,2.0,0.7,3.0
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.8888888888888891,0.9134615384615384,0.92,0.9540598290598288,0.956190476190476,0.92,0.8980952380952382,0.9134615384615384,0.992188737778732,0.02598237991333,0.006,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,8,1,0,0.3,2,20240112_040057,1.0,256.0,256.0,9.0,2.0,2.0,0.7,0.0
0.9415830546265328,0.9720735785953176,0.9519342359767892,0.968227424749164,1.0,0.9703703703703704,0.9728395061728397,0.9691699604743084,0.880982905982906,0.907051282051282,0.9085714285714286,0.9497863247863249,0.9514285714285714,0.9085714285714286,0.8859047619047619,0.907051282051282,0.9980832264318412,0.0220680236816406,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,10,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,1,0,0.2,0,20240112_051902,1.0,342.0,128.0,8.0,2.0,0.0,0.1,0.0
0.9428571428571428,0.9714285714285716,0.9519342359767892,0.9714285714285716,1.0,0.9714285714285716,0.9714285714285716,0.9666666666666668,0.8495726495726496,0.8782051282051282,0.88,0.9337606837606836,0.9352380952380952,0.88,0.8537142857142858,0.8782051282051282,0.9919119012451684,0.0256261825561523,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,9,2,1,0.3,0,20240112_075411,1.0,,,,,,,
0.9738562091503268,0.9882352941176472,0.9519342359767892,0.984313725490196,1.0,0.986497175141243,0.9887382297551788,0.9878367346938776,0.8899572649572648,0.903846153846154,0.9085714285714286,0.9435897435897436,0.9468571428571428,0.9085714285714286,0.8971428571428571,0.903846153846154,0.9970521168199064,0.0204038619995117,0.001,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,1,0,0.6,3,20240112_085029,1.0,64.0,512.0,7.0,1.0,2.0,0.2,0.0
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.8963675213675214,0.907051282051282,0.9085714285714286,0.9316239316239316,0.9333333333333332,0.9085714285714286,0.9,0.907051282051282,0.9985802544851776,0.0286846160888671,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,1,2,0.1,0,20240112_105619,1.0,64.0,64.0,6.0,2.0,2.0,0.1,3.0
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.886996336996337,0.9102564102564102,0.9085714285714286,0.9555555555555556,0.955047619047619,0.9085714285714286,0.8861496598639456,0.9102564102564102,0.9970086747792548,0.028583288192749,0.006,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,2,2,0.1,0,20240112_132913,1.0,196.0,512.0,7.0,2.0,2.0,0.4,3.0
0.9631372549019608,0.9802352941176472,0.9519342359767892,0.9822352941176472,0.9983050847457626,0.9831073446327684,0.9819774011299436,0.9797551020408164,0.9305555555555556,0.9423076923076924,0.9428571428571428,0.9604700854700854,0.9647619047619046,0.9428571428571428,0.9342857142857144,0.9423076923076924,0.9985815321922556,0.0195086002349853,0.004,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,2,2,0.6,0,20240112_143152,1.0,64.0,256.0,7.0,1.0,0.0,0.3,2.0
0.989329064959317,0.9939575830332134,0.9519342359767892,0.9940376150460184,0.9983050847457626,0.9932203389830508,0.9932203389830508,0.9939183673469388,0.8908119658119659,0.9134615384615384,0.9142857142857144,0.9529914529914528,0.9533333333333334,0.9142857142857144,0.894857142857143,0.9134615384615384,0.9982493283519792,0.0195899009704589,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,1,2,0.6,2,20240112_173634,1.0,342.0,64.0,5.0,2.0,1.0,0.3,2.0
0.9685822664770032,0.9838470048996364,0.9519342359767892,0.982216426953269,0.9968992248062016,0.9815010570824524,0.982706131078224,0.9833333333333334,0.89508547008547,0.9198717948717948,0.92,0.9626068376068376,0.9647619047619046,0.92,0.8977142857142858,0.9198717948717948,0.9946525829274484,0.0203363895416259,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,2,2,0.3,0,20240112_174736,1.0,256.0,612.0,5.0,2.0,2.0,0.6,0.0
0.9747747747747748,0.9864864864864864,0.9519342359767892,0.9864864864864864,0.9976744186046512,0.9860465116279068,0.9860465116279068,0.986111111111111,0.8811965811965812,0.9006410256410257,0.9028571428571428,0.9487179487179488,0.9495238095238094,0.9028571428571428,0.8843809523809523,0.9006410256410257,0.9952622621548276,0.0197889804840087,0.006,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,5,1,2,0.3,0,20240112_190529,,,,,,,,
0.9332367149758454,0.9664420289855074,0.9519342359767892,0.9626231884057972,0.9962962962962962,0.9563492063492064,0.9587301587301588,0.9648221343873518,0.9348290598290596,0.9455128205128204,0.9485714285714286,0.9615384615384616,0.9628571428571427,0.9485714285714286,0.9390476190476188,0.9455128205128204,0.9981013272821126,0.0196788311004638,0.001,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,2,0,0.5,2,20240112_195022,1.0,,,,,,,
0.9316453295400664,0.9661443021969338,0.9519342359767892,0.9622164269532693,0.9968992248062016,0.9632135306553912,0.9659337561663144,0.9638888888888888,0.9012820512820512,0.9230769230769232,0.9257142857142856,0.9572649572649572,0.9580952380952382,0.9257142857142856,0.905904761904762,0.9230769230769232,0.9983049086098718,0.0201640129089355,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,6,1,0,0.2,0,20240112_202756,1.0,64.0,128.0,6.0,2.0,0.0,0.0,2.0
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.9017094017094016,0.9166666666666666,0.9142857142857144,0.9476495726495724,0.9504761904761904,0.9142857142857144,0.9019047619047618,0.9166666666666666,0.9966249367534996,0.0241985321044921,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,23,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,2,2,0.4,0,20240112_222219,1.0,64.0,64.0,6.0,2.0,2.0,0.5,3.0
0.9891891891891892,0.9945945945945944,0.9519342359767892,0.9945945945945944,1.0,0.9954545454545456,0.9954545454545456,0.9944444444444444,0.8739316239316238,0.8942307692307693,0.8914285714285715,0.9294871794871796,0.9314285714285714,0.8914285714285715,0.8742857142857143,0.8942307692307693,0.9940096833160416,0.0211868286132812,0.0008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,1,0,0.6,0,20240112_224859,1.0,512.0,196.0,5.0,2.0,1.0,0.8,0.0
1.0,1.0,0.9519285470474458,1.0,1.0,1.0,1.0,1.0,0.8418803418803418,0.8717948717948718,0.8742857142857143,0.9305555555555556,0.9266666666666666,0.8742857142857143,0.8476190476190475,0.8717948717948718,0.9983230094601432,0.0219788551330566,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,8,2,1,0.2,2,20240112_225159,,,,,,,,
0.9568888888888888,0.9798333333333332,0.9519285470474458,0.9756666666666668,1.0,0.978042328042328,0.9804232804232804,0.9782608695652174,0.8435897435897436,0.875,0.8742857142857143,0.9305555555555556,0.936190476190476,0.8742857142857143,0.8480000000000001,0.875,0.9952094502622706,0.0227844715118408,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,8,2,2,0.8,0,20240110_194725,1.0,612.0,612.0,6.0,2.0,0.0,0.1,2.0
0.9925925925925926,0.9944444444444444,0.9519285470474458,0.9944444444444444,0.9953488372093025,0.9906976744186048,0.9906976744186048,0.9944444444444444,0.8876068376068377,0.9102564102564102,0.9142857142857144,0.9551282051282052,0.9552380952380952,0.9142857142857144,0.893904761904762,0.9102564102564102,0.9901450453074933,0.0187976360321044,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,6,1,0,0.8,0,20240110_200313,2.0,,,,,,,
0.9833333333333332,0.9916666666666668,0.9519285470474458,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.8739316239316238,0.9006410256410257,0.9028571428571428,0.9508547008547008,0.9533333333333333,0.9028571428571428,0.879047619047619,0.9006410256410257,0.9948048430209082,0.0215675830841064,0.0008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,2,2,0.7,0,20240111_065907,2.0,342.0,256.0,6.0,2.0,2.0,0.2,0.0
0.9369696969696972,0.971818181818182,0.9519285470474458,0.9618181818181816,1.0,0.9651515151515152,0.9712121212121212,0.9688888888888888,0.905982905982906,0.9262820512820512,0.9314285714285714,0.9604700854700854,0.9619047619047618,0.9314285714285714,0.9133333333333334,0.9262820512820512,0.9982676421534304,0.0220024585723876,0.006,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,2,1,0.0,2,20240111_092722,1.0,,,,,,,
0.947529634898056,0.9733206891101628,0.9519285470474458,0.9716901111637954,0.9968992248062016,0.9721987315010572,0.9734038054968288,0.9722222222222224,0.8662393162393162,0.8910256410256411,0.8971428571428571,0.9326923076923076,0.9352380952380952,0.8971428571428571,0.874857142857143,0.8910256410256411,0.9952652434713426,0.0203075408935546,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,2,0,0.0,3,20240111_140041,1.0,64.0,612.0,5.0,1.0,2.0,0.3,0.0
0.9339420289855072,0.9669710144927536,0.9519285470474458,0.9669710144927536,1.0,0.9703703703703704,0.9703703703703704,0.9648221343873518,0.9068376068376068,0.9262820512820512,0.9257142857142856,0.9594017094017092,0.9590476190476188,0.9257142857142856,0.9081904761904762,0.9262820512820512,0.9954296417820436,0.0194776058197021,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,2,2,0.3,0,20240111_160050,1.0,,,,,,,
0.9711711711711712,0.9864864864864864,0.9519285470474458,0.9837837837837838,1.0,0.9861522198731502,0.9876673713883016,0.986111111111111,0.8666971916971917,0.8942307692307693,0.8971428571428571,0.944871794871795,0.9455238095238092,0.8971428571428571,0.8699591836734694,0.8942307692307693,0.9919485288480704,0.0185792446136474,0.0008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,23,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,2,2,0.7,0,20240111_161807,1.0,,,,,,,
0.9619047619047618,0.9857142857142858,0.9519285470474458,0.9714285714285716,1.0,0.9714285714285716,0.980952380952381,0.9833333333333332,0.903846153846154,0.9230769230769232,0.9257142857142856,0.9594017094017092,0.9561904761904764,0.9257142857142856,0.9066666666666666,0.9230769230769232,0.9950260992965796,0.0398969650268554,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,2,0.3,0,20240111_230625,1.0,128.0,64.0,9.0,2.0,0.0,0.1,3.0
0.9466666666666668,0.976,0.9519285470474458,0.968,1.0,0.9703703703703704,0.9753086419753084,0.9739130434782608,0.8908119658119659,0.9102564102564102,0.9142857142857144,0.9401709401709402,0.9419047619047618,0.9142857142857144,0.8967619047619048,0.9102564102564102,0.9952839831751532,0.0216586589813232,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,22,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,2,0,0.8,3,20240112_014138,1.0,342.0,512.0,6.0,1.0,1.0,0.7,0.0
0.976,0.988,0.9519285470474458,0.986,0.9983050847457626,0.9864406779661016,0.9875706214689266,0.9877551020408164,0.8613247863247864,0.8910256410256411,0.8914285714285715,0.9444444444444444,0.9447619047619048,0.8914285714285715,0.8641904761904763,0.8910256410256411,0.9960567830061552,0.0191521644592285,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,1,0.6,0,20240112_192129,1.0,,,,,,,
0.9891891891891892,0.9945945945945944,0.9519285470474458,0.9945945945945944,1.0,0.9953488372093025,0.9953488372093025,0.9944444444444444,0.8910256410256411,0.9134615384615384,0.92,0.9508547008547008,0.9533333333333333,0.92,0.9,0.9134615384615384,0.9946208532016784,0.0223145484924316,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,2,1,0.4,0,20240112_193438,1.0,342.0,612.0,8.0,1.0,2.0,0.4,0.0
0.9783783783783784,0.9891891891891892,0.9519285470474458,0.9891891891891892,1.0,0.9906976744186048,0.9906976744186048,0.9888888888888888,0.8792735042735043,0.907051282051282,0.9085714285714286,0.9551282051282052,0.96,0.9085714285714286,0.8866666666666666,0.907051282051282,0.9970861890086528,0.0184388160705566,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,2,0,0.8,2,20240112_203035,1.0,,,,,,,
0.9601449275362318,0.9786231884057972,0.9519285470474456,0.9786231884057972,0.9962962962962962,0.9777777777777776,0.9777777777777776,0.9780632411067194,0.8611111111111109,0.8878205128205128,0.8914285714285715,0.9262820512820512,0.9257142857142856,0.8914285714285715,0.8666666666666668,0.8878205128205128,0.9963327677350002,0.0231375694274902,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,2,0,0.4,0,20240111_005057,1.0,512.0,64.0,8.0,2.0,2.0,0.1,3.0
0.9757575757575758,0.990909090909091,0.9519285470474456,0.9818181818181818,1.0,0.9818181818181818,0.987878787878788,0.99,0.8918803418803418,0.9134615384615384,0.9142857142857144,0.9487179487179488,0.9495238095238094,0.9142857142857144,0.8958095238095237,0.9134615384615384,0.9971605089703556,0.0221354961395263,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,5,2,0,0.8,2,20240111_141907,,,,,,,,
0.9466724763979666,0.973372549019608,0.9519285470474456,0.9714117647058824,0.9983050847457626,0.9729378531073448,0.9740489642184555,0.9718367346938775,0.8846153846153846,0.9102564102564102,0.9085714285714286,0.9492521367521368,0.9509523809523808,0.9085714285714286,0.8834285714285713,0.9102564102564102,0.9942488274908048,0.0203428268432617,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,1,0.3,2,20240111_210612,1.0,512.0,256.0,8.0,2.0,2.0,0.5,0.0
0.9927927927927928,0.9972972972972972,0.9519285470474456,0.9945945945945944,1.0,0.9953488372093025,0.9968992248062016,0.997222222222222,0.8767094017094018,0.8974358974358975,0.9028571428571428,0.938034188034188,0.9380952380952382,0.9028571428571428,0.8830476190476191,0.8974358974358975,0.996591716369472,0.0195906162261962,0.006,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,1,2,0.4,0,20240111_220929,1.0,,,,,,,
0.927536231884058,0.9623188405797102,0.9519285470474456,0.9623188405797102,0.9962962962962962,0.9629629629629628,0.9629629629629628,0.9600790513833992,0.8705128205128206,0.8974358974358975,0.9028571428571428,0.9487179487179488,0.9495238095238094,0.9028571428571428,0.8786666666666666,0.8974358974358975,0.9937141070786676,0.0193209648132324,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,7,2,0,0.7,0,20240112_082650,1.0,,,,,,,
0.9739507290095526,0.9882699849170438,0.9519285470474456,0.9843861236802413,1.0,0.986497175141243,0.9887382297551788,0.9879183673469388,0.9025641025641028,0.9262820512820512,0.9314285714285714,0.9626068376068376,0.9647619047619048,0.9314285714285714,0.910095238095238,0.9262820512820512,0.9970708565237166,0.0181813240051269,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,8,2,1,0.6,2,20240112_123231,1.0,,,,,,,
